PollingUnitID,State,LGA,Ward,ElectionYear,RegisteredVoters,PartyAVotes,PartyBVotes,PartyCVotes,TotalVotesCast,MergeKey,Tunout Percentage,Anomaly Flag,IncidentCount,Avg SeverityScore,Country,RiskCategory,Location
PU702,Kano,Nassarawa,Ward BZ,2023,930,455,435,15,905,Nassarawa-Kano-2023,97.31182796,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU710,Kano,Nassarawa,Ward CA,2023,940,460,440,15,915,Nassarawa-Kano-2023,97.34042553,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU718,Kano,Nassarawa,Ward CB,2023,950,465,445,15,925,Nassarawa-Kano-2023,97.36842105,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU726,Kano,Nassarawa,Ward CC,2023,960,470,450,15,935,Nassarawa-Kano-2023,97.39583333,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU734,Kano,Nassarawa,Ward CD,2023,970,475,455,15,945,Nassarawa-Kano-2023,97.42268041,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU742,Kano,Nassarawa,Ward CE,2023,980,480,460,15,955,Nassarawa-Kano-2023,97.44897959,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU750,Kano,Nassarawa,Ward CF,2023,990,485,465,15,965,Nassarawa-Kano-2023,97.47474747,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU758,Kano,Nassarawa,Ward CG,2023,1000,490,470,15,975,Nassarawa-Kano-2023,97.5,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU766,Kano,Nassarawa,Ward CH,2023,1010,495,475,15,985,Nassarawa-Kano-2023,97.52475248,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU774,Kano,Nassarawa,Ward CI,2023,1020,500,480,15,995,Nassarawa-Kano-2023,97.54901961,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU782,Kano,Nassarawa,Ward CJ,2023,1030,505,485,15,1005,Nassarawa-Kano-2023,97.57281553,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU790,Kano,Nassarawa,Ward CK,2023,1040,510,490,15,1015,Nassarawa-Kano-2023,97.59615385,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU798,Kano,Nassarawa,Ward CL,2023,1050,515,495,15,1025,Nassarawa-Kano-2023,97.61904762,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU802,Kano,Nassarawa,Ward CM,2019,800,390,370,15,775,Nassarawa-Kano-2019,96.875,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU810,Kano,Nassarawa,Ward CN,2019,810,395,375,15,785,Nassarawa-Kano-2019,96.91358025,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU818,Kano,Nassarawa,Ward CO,2019,820,400,380,15,795,Nassarawa-Kano-2019,96.95121951,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU826,Kano,Nassarawa,Ward CP,2019,830,405,385,15,805,Nassarawa-Kano-2019,96.98795181,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU834,Kano,Nassarawa,Ward CQ,2019,840,410,390,15,815,Nassarawa-Kano-2019,97.02380952,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU842,Kano,Nassarawa,Ward CR,2019,850,415,395,15,825,Nassarawa-Kano-2019,97.05882353,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU850,Kano,Nassarawa,Ward CS,2019,860,420,400,15,835,Nassarawa-Kano-2019,97.09302326,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU858,Kano,Nassarawa,Ward CT,2019,870,425,405,15,845,Nassarawa-Kano-2019,97.12643678,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU866,Kano,Nassarawa,Ward CU,2019,880,430,410,15,855,Nassarawa-Kano-2019,97.15909091,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU874,Kano,Nassarawa,Ward CV,2019,890,435,415,15,865,Nassarawa-Kano-2019,97.19101124,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU882,Kano,Nassarawa,Ward CW,2019,900,440,420,15,875,Nassarawa-Kano-2019,97.22222222,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU890,Kano,Nassarawa,Ward CX,2019,910,445,425,15,885,Nassarawa-Kano-2019,97.25274725,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU898,Kano,Nassarawa,Ward CY,2019,920,450,430,15,895,Nassarawa-Kano-2019,97.2826087,Normal,14,3.785714286,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU902,Kano,Nassarawa,Ward CZ,2023,930,455,435,15,905,Nassarawa-Kano-2023,97.31182796,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU910,Kano,Nassarawa,Ward DA,2023,940,460,440,15,915,Nassarawa-Kano-2023,97.34042553,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU918,Kano,Nassarawa,Ward DB,2023,950,465,445,15,925,Nassarawa-Kano-2023,97.36842105,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU926,Kano,Nassarawa,Ward DC,2023,960,470,450,15,935,Nassarawa-Kano-2023,97.39583333,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU934,Kano,Nassarawa,Ward DD,2023,970,475,455,15,945,Nassarawa-Kano-2023,97.42268041,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU942,Kano,Nassarawa,Ward DE,2023,980,480,460,15,955,Nassarawa-Kano-2023,97.44897959,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU950,Kano,Nassarawa,Ward DF,2023,990,485,465,15,965,Nassarawa-Kano-2023,97.47474747,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU958,Kano,Nassarawa,Ward DG,2023,1000,490,470,15,975,Nassarawa-Kano-2023,97.5,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU966,Kano,Nassarawa,Ward DH,2023,1010,495,475,15,985,Nassarawa-Kano-2023,97.52475248,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU974,Kano,Nassarawa,Ward DI,2023,1020,500,480,15,995,Nassarawa-Kano-2023,97.54901961,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU982,Kano,Nassarawa,Ward DJ,2023,1030,505,485,15,1005,Nassarawa-Kano-2023,97.57281553,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU990,Kano,Nassarawa,Ward DK,2023,1040,510,490,15,1015,Nassarawa-Kano-2023,97.59615385,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU998,Kano,Nassarawa,Ward DL,2023,1050,515,495,15,1025,Nassarawa-Kano-2023,97.61904762,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU037,Lagos,Surulere,Ward D,2019,520,255,240,20,515,Surulere-Lagos-2019,99.03846154,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU045,Lagos,Surulere,Ward E,2019,560,280,260,20,555,Surulere-Lagos-2019,99.10714286,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU061,Lagos,Surulere,Ward G,2019,570,285,265,20,565,Surulere-Lagos-2019,99.12280702,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU069,Lagos,Surulere,Ward H,2019,590,295,275,20,585,Surulere-Lagos-2019,99.15254237,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU077,Lagos,Surulere,Ward I,2019,600,300,280,20,595,Surulere-Lagos-2019,99.16666667,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU085,Lagos,Surulere,Ward J,2019,610,305,285,20,605,Surulere-Lagos-2019,99.18032787,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU093,Lagos,Surulere,Ward K,2019,620,310,290,20,615,Surulere-Lagos-2019,99.19354839,Normal,14,3.785714286,Nigeria,Medium Score,"Surulere,Lagos,Nigeria"
PU502,Kano,Nassarawa,Ward AZ,2023,930,460,440,20,910,Nassarawa-Kano-2023,97.84946237,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU510,Kano,Nassarawa,Ward BA,2023,940,465,445,20,925,Nassarawa-Kano-2023,98.40425532,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU518,Kano,Nassarawa,Ward BB,2023,950,470,450,20,935,Nassarawa-Kano-2023,98.42105263,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU526,Kano,Nassarawa,Ward BC,2023,960,475,455,20,945,Nassarawa-Kano-2023,98.4375,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU534,Kano,Nassarawa,Ward BD,2023,970,480,460,20,955,Nassarawa-Kano-2023,98.45360825,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU542,Kano,Nassarawa,Ward BE,2023,980,485,465,20,965,Nassarawa-Kano-2023,98.46938776,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU550,Kano,Nassarawa,Ward BF,2023,990,490,470,20,975,Nassarawa-Kano-2023,98.48484848,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU558,Kano,Nassarawa,Ward BG,2023,1000,495,475,20,985,Nassarawa-Kano-2023,98.5,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU566,Kano,Nassarawa,Ward BH,2023,1010,500,480,20,995,Nassarawa-Kano-2023,98.51485149,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU574,Kano,Nassarawa,Ward BI,2023,1020,505,485,20,1005,Nassarawa-Kano-2023,98.52941176,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU582,Kano,Nassarawa,Ward BJ,2023,1030,510,490,20,1015,Nassarawa-Kano-2023,98.54368932,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU590,Kano,Nassarawa,Ward BK,2023,1040,515,495,20,1025,Nassarawa-Kano-2023,98.55769231,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU598,Kano,Nassarawa,Ward BL,2023,1050,520,500,20,1035,Nassarawa-Kano-2023,98.57142857,Normal,13,4.769230769,Nigeria,Medium Score,"Nassarawa,Kano,Nigeria"
PU407,Rivers,Port Harcourt,Ward AM,2019,920,455,430,20,905,Port Harcourt-Rivers-2019,98.36956522,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU415,Rivers,Port Harcourt,Ward AN,2019,930,460,435,20,915,Port Harcourt-Rivers-2019,98.38709677,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU423,Rivers,Port Harcourt,Ward AO,2019,940,465,440,20,925,Port Harcourt-Rivers-2019,98.40425532,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU431,Rivers,Port Harcourt,Ward AP,2019,950,470,445,20,935,Port Harcourt-Rivers-2019,98.42105263,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU439,Rivers,Port Harcourt,Ward AQ,2019,960,475,450,20,945,Port Harcourt-Rivers-2019,98.4375,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU447,Rivers,Port Harcourt,Ward AR,2019,970,480,455,20,955,Port Harcourt-Rivers-2019,98.45360825,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU455,Rivers,Port Harcourt,Ward AS,2019,980,485,460,20,965,Port Harcourt-Rivers-2019,98.46938776,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU463,Rivers,Port Harcourt,Ward AT,2019,990,490,465,20,975,Port Harcourt-Rivers-2019,98.48484848,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU471,Rivers,Port Harcourt,Ward AU,2019,1000,495,470,20,985,Port Harcourt-Rivers-2019,98.5,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU479,Rivers,Port Harcourt,Ward AV,2019,1010,500,475,20,995,Port Harcourt-Rivers-2019,98.51485149,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU487,Rivers,Port Harcourt,Ward AW,2019,1020,505,480,20,1005,Port Harcourt-Rivers-2019,98.52941176,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU495,Rivers,Port Harcourt,Ward AX,2019,1030,510,485,20,1015,Port Harcourt-Rivers-2019,98.54368932,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU507,Rivers,Port Harcourt,Ward AY,2023,1040,515,490,20,1025,Port Harcourt-Rivers-2023,98.55769231,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU515,Rivers,Port Harcourt,Ward AZ,2023,1050,520,495,20,1035,Port Harcourt-Rivers-2023,98.57142857,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU523,Rivers,Port Harcourt,Ward BA,2023,1060,525,500,20,1045,Port Harcourt-Rivers-2023,98.58490566,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU531,Rivers,Port Harcourt,Ward BB,2023,1070,530,505,20,1055,Port Harcourt-Rivers-2023,98.59813084,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU539,Rivers,Port Harcourt,Ward BC,2023,1080,535,510,20,1065,Port Harcourt-Rivers-2023,98.61111111,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU547,Rivers,Port Harcourt,Ward BD,2023,1090,540,515,20,1075,Port Harcourt-Rivers-2023,98.62385321,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU555,Rivers,Port Harcourt,Ward BE,2023,1100,545,520,20,1085,Port Harcourt-Rivers-2023,98.63636364,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU563,Rivers,Port Harcourt,Ward BF,2023,1110,550,525,20,1095,Port Harcourt-Rivers-2023,98.64864865,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU571,Rivers,Port Harcourt,Ward BG,2023,1120,555,530,20,1105,Port Harcourt-Rivers-2023,98.66071429,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU579,Rivers,Port Harcourt,Ward BH,2023,1130,560,535,20,1115,Port Harcourt-Rivers-2023,98.67256637,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU587,Rivers,Port Harcourt,Ward BI,2023,1140,565,540,20,1125,Port Harcourt-Rivers-2023,98.68421053,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU595,Rivers,Port Harcourt,Ward BJ,2023,1150,570,545,20,1135,Port Harcourt-Rivers-2023,98.69565217,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU607,Rivers,Port Harcourt,Ward BK,2019,920,455,430,20,905,Port Harcourt-Rivers-2019,98.36956522,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU615,Rivers,Port Harcourt,Ward BL,2019,930,460,435,20,915,Port Harcourt-Rivers-2019,98.38709677,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU623,Rivers,Port Harcourt,Ward BM,2019,940,465,440,20,925,Port Harcourt-Rivers-2019,98.40425532,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU631,Rivers,Port Harcourt,Ward BN,2019,950,470,445,20,935,Port Harcourt-Rivers-2019,98.42105263,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU639,Rivers,Port Harcourt,Ward BO,2019,960,475,450,20,945,Port Harcourt-Rivers-2019,98.4375,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU647,Rivers,Port Harcourt,Ward BP,2019,970,480,455,20,955,Port Harcourt-Rivers-2019,98.45360825,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU655,Rivers,Port Harcourt,Ward BQ,2019,980,485,460,20,965,Port Harcourt-Rivers-2019,98.46938776,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU663,Rivers,Port Harcourt,Ward BR,2019,990,490,465,20,975,Port Harcourt-Rivers-2019,98.48484848,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU671,Rivers,Port Harcourt,Ward BS,2019,1000,495,470,20,985,Port Harcourt-Rivers-2019,98.5,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU679,Rivers,Port Harcourt,Ward BT,2019,1010,500,475,20,995,Port Harcourt-Rivers-2019,98.51485149,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU687,Rivers,Port Harcourt,Ward BU,2019,1020,505,480,20,1005,Port Harcourt-Rivers-2019,98.52941176,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU695,Rivers,Port Harcourt,Ward BV,2019,1030,510,485,20,1015,Port Harcourt-Rivers-2019,98.54368932,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU707,Rivers,Port Harcourt,Ward BW,2023,1040,515,490,20,1025,Port Harcourt-Rivers-2023,98.55769231,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU715,Rivers,Port Harcourt,Ward BX,2023,1050,520,495,20,1035,Port Harcourt-Rivers-2023,98.57142857,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU723,Rivers,Port Harcourt,Ward BY,2023,1060,525,500,20,1045,Port Harcourt-Rivers-2023,98.58490566,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU731,Rivers,Port Harcourt,Ward BZ,2023,1070,530,505,20,1055,Port Harcourt-Rivers-2023,98.59813084,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU739,Rivers,Port Harcourt,Ward CA,2023,1080,535,510,20,1065,Port Harcourt-Rivers-2023,98.61111111,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU747,Rivers,Port Harcourt,Ward CB,2023,1090,540,515,20,1075,Port Harcourt-Rivers-2023,98.62385321,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU755,Rivers,Port Harcourt,Ward CC,2023,1100,545,520,20,1085,Port Harcourt-Rivers-2023,98.63636364,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU763,Rivers,Port Harcourt,Ward CD,2023,1110,550,525,20,1095,Port Harcourt-Rivers-2023,98.64864865,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU771,Rivers,Port Harcourt,Ward CE,2023,1120,555,530,20,1105,Port Harcourt-Rivers-2023,98.66071429,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU779,Rivers,Port Harcourt,Ward CF,2023,1130,560,535,20,1115,Port Harcourt-Rivers-2023,98.67256637,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU787,Rivers,Port Harcourt,Ward CG,2023,1140,565,540,20,1125,Port Harcourt-Rivers-2023,98.68421053,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU795,Rivers,Port Harcourt,Ward CH,2023,1150,570,545,20,1135,Port Harcourt-Rivers-2023,98.69565217,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU807,Rivers,Port Harcourt,Ward CI,2019,920,455,430,20,905,Port Harcourt-Rivers-2019,98.36956522,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU815,Rivers,Port Harcourt,Ward CJ,2019,930,460,435,20,915,Port Harcourt-Rivers-2019,98.38709677,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU823,Rivers,Port Harcourt,Ward CK,2019,940,465,440,20,925,Port Harcourt-Rivers-2019,98.40425532,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU831,Rivers,Port Harcourt,Ward CL,2019,950,470,445,20,935,Port Harcourt-Rivers-2019,98.42105263,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU839,Rivers,Port Harcourt,Ward CM,2019,960,475,450,20,945,Port Harcourt-Rivers-2019,98.4375,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU847,Rivers,Port Harcourt,Ward CN,2019,970,480,455,20,955,Port Harcourt-Rivers-2019,98.45360825,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU855,Rivers,Port Harcourt,Ward CO,2019,980,485,460,20,965,Port Harcourt-Rivers-2019,98.46938776,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU863,Rivers,Port Harcourt,Ward CP,2019,990,490,465,20,975,Port Harcourt-Rivers-2019,98.48484848,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU871,Rivers,Port Harcourt,Ward CQ,2019,1000,495,470,20,985,Port Harcourt-Rivers-2019,98.5,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU879,Rivers,Port Harcourt,Ward CR,2019,1010,500,475,20,995,Port Harcourt-Rivers-2019,98.51485149,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU887,Rivers,Port Harcourt,Ward CS,2019,1020,505,480,20,1005,Port Harcourt-Rivers-2019,98.52941176,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU895,Rivers,Port Harcourt,Ward CT,2019,1030,510,485,20,1015,Port Harcourt-Rivers-2019,98.54368932,Normal,13,4.307692308,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU907,Rivers,Port Harcourt,Ward CU,2023,1040,515,490,20,1025,Port Harcourt-Rivers-2023,98.55769231,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU915,Rivers,Port Harcourt,Ward CV,2023,1050,520,495,20,1035,Port Harcourt-Rivers-2023,98.57142857,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU923,Rivers,Port Harcourt,Ward CW,2023,1060,525,500,20,1045,Port Harcourt-Rivers-2023,98.58490566,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU931,Rivers,Port Harcourt,Ward CX,2023,1070,530,505,20,1055,Port Harcourt-Rivers-2023,98.59813084,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU939,Rivers,Port Harcourt,Ward CY,2023,1080,535,510,20,1065,Port Harcourt-Rivers-2023,98.61111111,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU947,Rivers,Port Harcourt,Ward CZ,2023,1090,540,515,20,1075,Port Harcourt-Rivers-2023,98.62385321,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU955,Rivers,Port Harcourt,Ward DA,2023,1100,545,520,20,1085,Port Harcourt-Rivers-2023,98.63636364,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU963,Rivers,Port Harcourt,Ward DB,2023,1110,550,525,20,1095,Port Harcourt-Rivers-2023,98.64864865,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU971,Rivers,Port Harcourt,Ward DC,2023,1120,555,530,20,1105,Port Harcourt-Rivers-2023,98.66071429,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU979,Rivers,Port Harcourt,Ward DD,2023,1130,560,535,20,1115,Port Harcourt-Rivers-2023,98.67256637,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU987,Rivers,Port Harcourt,Ward DE,2023,1140,565,540,20,1125,Port Harcourt-Rivers-2023,98.68421053,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU995,Rivers,Port Harcourt,Ward DF,2023,1150,570,545,20,1135,Port Harcourt-Rivers-2023,98.69565217,Normal,13,4.769230769,Nigeria,Medium Score,"Port Harcourt,Rivers,Nigeria"
PU049,Lagos,Eti-Osa,Ward G,2019,570,285,260,20,565,Eti-Osa-Lagos-2019,99.12280702,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU303,Rivers,Obio/Akpor,Ward AD,2019,890,440,415,20,885,Obio/Akpor-Rivers-2019,99.43820225,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU305,Lagos,Eti-Osa,Ward Z,2019,620,310,280,20,615,Eti-Osa-Lagos-2019,99.19354839,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
PU306,Kano,Fagge,Ward X,2019,680,340,315,20,675,Fagge-Kano-2019,99.26470588,Normal,12,3.833333333,Nigeria,Medium Score,"Fagge,Kano,Nigeria"
PU311,Rivers,Obio/Akpor,Ward AE,2019,900,450,425,20,895,Obio/Akpor-Rivers-2019,99.44444444,Normal,12,3.916666667,Nigeria,Medium Score,"Obio/Akpor,Rivers,Nigeria"
PU313,Lagos,Eti-Osa,Ward AA,2019,630,315,285,20,625,Eti-Osa-Lagos-2019,99.20634921,Normal,12,2.416666667,Nigeria,Medium Score,"Eti-Osa,Lagos,Nigeria"
